SYMBOL	IlmnID
HMP19	cg14243026
DDX19B	cg14244577
MITF	cg14246617
KCNK1	cg14249872
ESF1	cg14251536
TECTA	cg14252059
DACT1	cg14252569
WDR63	cg14254380
AMPD2	cg14254419
ZMYND11	cg14255089
SOST	cg14256699
POGK	cg14256814
OR5V1	cg14258236
OCM2	cg14260458
CYP3A5	cg14260643
ZNF673	cg14260918
C1orf163	cg14261309
ELMO2	cg14261863
OPRM1	cg14262937
CTCFL	cg14264994
ARHGEF11	cg14265075
UPP1	cg14265670
MUTED	cg14267151
TRPV5	cg14269477
MRPL9	cg14269514
EPHB2	cg14271400
THOP1	cg14271499
ADIG	cg14271690
TFAM	cg14271908
PXK	cg14272175
ALS2CR12	cg14272706
PLEKHH3	cg14275779
PMCHL2	cg14277764
GPATCH4	cg14277848
IFNGR1	cg14279899
LLPH	cg14281160
PIGO	cg14281165
C14orf104	cg14282941
THSD4	cg14283939
SSX4	cg14284171
GNL1	cg14284643
MYBL1	cg14285013
EPB41L5	cg14287603
BLZF1	cg14287742
WFDC5	cg14288464
LAMA4	cg14289461
FLJ45256	cg14289511
ZNF471	cg14289985
FAM128B	cg14290291
RPL10A	cg14290451
TIGD5	cg14292823
LSAMP	cg14294758
RAB5B	cg14296129
CSRP2BP	cg14296147
HSBP1	cg14296374
SSTR3	cg14297029
TBL3	cg14297700
MAGOH	cg14297876
MYLIP	cg14298379
GTPBP10	cg14298726
ZNF230	cg14298780
RPS24	cg14298951
MTFR1	cg14299177
TOR1B	cg14299800
C2	cg14301635
RPL22	cg14303330
MAPRE1	cg14303674
SYK	cg14304761
ZBTB2	cg14306534
SLC12A6	cg14307212
EIF2C3	cg14308291
PRR22	cg14308452
MAP3K3	cg14309281
BMP4	cg14310034
FOXO3	cg14310890
DSG2	cg14311811
FOXL2	cg14312526
GLT25D2	cg14313310
TTC4	cg14314795
OR1E2	cg14314889
UNC119	cg14315198
COPS2	cg14317651
CHCHD5	cg14318370
GLRA1	cg14319409
MND1	cg14320796
RRAGB	cg14321399
PLA2G2D	cg14321743
DDAH1	cg14322224
KDR	cg14323109
TRPM1	cg14323928
SAMD11	cg14324200
LST1	cg14324675
EPB41L1	cg14324838
RBMS1	cg14325649
WDR69	cg14329157
NEIL2	cg14329976
RORB	cg14331163
CDCA2	cg14332079
SFN	cg14333454
NRTN	cg14333565
PTPN12	cg14334099
LETM2	cg14336578
MYH9	cg14337900
ARHGAP9	cg14338062
LALBA	cg14338548
GNMT	cg14338887
C12orf60	cg14341030
APOM	cg14341418
IRS2	cg14341579
ERCC6	cg14343062
BUB1B	cg14343107
FAF1	cg14343711
NHS	cg14345281
HRH2	cg14345676
BTN3A2	cg14345882
PDP1	cg14346035
TMEM47	cg14346048
CALCA	cg14348532
PEBP1	cg14349467
GAS1	cg14350002
TMEM55B	cg14353162
ALDH3B2	cg14353201
HDLBP	cg14353516
EIF1AX	cg14354749
PAGE4	cg14356114
KLHDC7A	cg14356550
EIF2S2	cg14356946
NAT6	cg14358502
RNF19A	cg14358709
GAS6	cg14358743
RNF167	cg14360897
SP2	cg14360917
RING1	cg14363494
NOSIP	cg14364739
ACTRT2	cg14365123
NXNL1	cg14366490
IL25	cg14366598
ICA1L	cg14367014
PRKAB2	cg14367344
PRAF2	cg14368286
TBX6	cg14370448
GNAL	cg14371329
SLC26A10	cg14371590
CHST10	cg14372394
EDA2R	cg14372520
ACTR5	cg14374842
TMEM43	cg14375111
FAM71B	cg14376424
DCAF16	cg14377370
TFPI2	cg14377593
LOC400696	cg14377791
KIAA0240	cg14378057
DNASE2B	cg14378480
GRM5	cg14379865
BTG3	cg14380517
NPAS2	cg14383135
NTRK3	cg14384532
C21orf81	cg14384940
PTPN22	cg14385738
DOK2	cg14386061
ZNF544	cg14386312
SLC25A20	cg14386548
C14orf93	cg14386691
AHSP	cg14387505
SLC12A8	cg14391622
RIN1	cg14391855
MYO16	cg14396117
HOXD4	cg14399060
ADPRH	cg14399078
PLA2G4C	cg14399447
ZNF567	cg14399656
MMP2	cg14400118
PSMA1	cg14400631
TPPP2	cg14401454
ACCN5	cg14401592
NPSR1	cg14401837
SBNO2	cg14401897
HLA-F	cg14402472
CYP8B1	cg14404298
TUBGCP3	cg14405589
FABP3	cg14407437
EPS15	cg14407667
C8orf40	cg14408969
EMP1	cg14409083
ADAMTS2	cg14409941
ENPP2	cg14409958
TMOD1	cg14414534
TMEM217	cg14414819
SACM1L	cg14415034
PHLDA2	cg14415214
HIST2H2AA3	cg14415300
SLC16A3	cg14417329
UNC80	cg14419187
MBNL1	cg14423778
RPRD1B	cg14424111
SLC7A1	cg14424530
AGBL5	cg14424579
GUCY2D	cg14425294
SMPDL3A	cg14426525
MORF4L1	cg14426682
RINT1	cg14427173
TM7SF2	cg14430111
C4orf23	cg14430151
UCP2	cg14433673
ENTPD7	cg14434255
AGPAT6	cg14435640
LOXL1	cg14435807
OPRL1	cg14436426
RAMP2	cg14436761
C6orf25	cg14437986
DVL2	cg14438174
EEF1E1	cg14439353
PDCD1LG2	cg14440664
ZDHHC1	cg14440934
SEMA7A	cg14443380
DCAF17	cg14444244
PDPK1	cg14444710
DHH	cg14445076
PIGS	cg14445437
SDPR	cg14446712
MGAT4B	cg14446808
MATN4	cg14448104
ADAMTS4	cg14448116
DNAJC5	cg14448145
NAT6	cg14448864
SLC6A15	cg14449051
HAPLN4	cg14449575
DDX56	cg14450506
NCOA4	cg14450605
AOAH	cg14451276
SEC14L2	cg14452140
CCNH	cg14452392
GMCL1	cg14452789
NR1D2	cg14452875
AGL	cg14453641
TDP1	cg14454278
BCL2	cg14455307
FOXJ3	cg14455487
GPR82	cg14455991
ZIC1	cg14456683
ARMCX4	cg14457691
IGSF11	cg14458615
COQ4	cg14458731
HOXB4	cg14458834
CNST	cg14460735
DHTKD1	cg14461963
MYL12B	cg14462626
TRDN	cg14462830
DDX47	cg14463304
DDX6	cg14464791
GTPBP2	cg14465910
S100A1	cg14467840
ALAD	cg14469290
ACAD9	cg14470209
UNC50	cg14471560
TSKU	cg14471615
SCGB3A1	cg14472601
MTHFR	cg14472778
RASD2	cg14473016
UBE2V2	cg14473123
CLEC14A	cg14473145
PDZRN3	cg14473924
MTF2	cg14474880
NPC1L1	cg14477619
RNASET2	cg14479329
INTS1	cg14480463
BIRC3	cg14481222
KCNJ1	cg14481339
TARSL2	cg14482322
HTR3D	cg14483391
KLHL11	cg14489649
MRFAP1L1	cg14489884
FAM96A	cg14490250
ZNF592	cg14492347
TAP2	cg14493899
NAT2	cg14494313
SHISA5	cg14494596
TOB1	cg14494812
CCDC59	cg14495243
CLDND2	cg14496375
CLSTN2	cg14498423
SOX4	cg14499797
TMEM79	cg14500718
C8orf79	cg14501253
PRH2	cg14502651
NPPB	cg14506552
FHL1	cg14506668
TRAF2	cg14507042
TMEM160	cg14509125
OSCAR	cg14511156
PPP2R5C	cg14512008
LPGAT1	cg14513226
TMCC2	cg14514226
SOD2	cg14515483
TCEB1P	cg14517922
GATA5	cg14519000
TNKS2	cg14519036
H1FOO	cg14519134
OSM	cg14519350
ADRBK1	cg14519515
GANAB	cg14519525
PQBP1	cg14520448
KRIT1	cg14520511
POLA1	cg14520892
PAK1	cg14521746
PDXK	cg14522549
IL13	cg14523284
KPNA1	cg14526843
KHK	cg14527441
TNFAIP3	cg14527802
GIPC1	cg14528319
SC65	cg14529146
STX18	cg14530801
TBC1D3F	cg14532417
TCF20	cg14532519
FECH	cg14532644
KRT33B	cg14533138
NFE2L3	cg14534464
ABHD11	cg14534967
MAG	cg14535518
SDC2	cg14538332
EPSTI1	cg14539231
CTBP2	cg14540150
LOC339524	cg14540297
MYH6	cg14541311
NDUFA1	cg14541939
HIST3H2BB	cg14541950
TGOLN2	cg14542238
PAMR1	cg14542839
MYBPC2	cg14543592
HBB	cg14544583
FAM46C	cg14545899
APCDD1L	cg14546153
ATP2B2	cg14547335
SCMH1	cg14550007
NCR1	cg14550066
HCN3	cg14550101
ZNF385D	cg14550518
LRRC47	cg14550570
EXOSC2	cg14552982
SMAD3	cg14556189
IGF2R	cg14556618
ANKRD1	cg14558138
ZBTB6	cg14560064
KDM5B	cg14560895
ADAM29	cg14561282
LDOC1	cg14562990
LPAR1	cg14563260
CBR3	cg14564494
GPR153	cg14566624
ZNF776	cg14567401
IGF1R	cg14568338
GMPPA	cg14569415
RAP2C	cg14570389
C12orf65	cg14571620
SYT7	cg14572111
AMZ2	cg14572485
PRMT1	cg14576628
COX7A2L	cg14576681
RPS6KC1	cg14576824
ZNF641	cg14577211
FGF4	cg14578030
COL9A1	cg14579051
HHIP	cg14580567
RFXANK	cg14580737
ATP6V1C2	cg14580982
ARHGAP1	cg14585160
NPY2R	cg14586939
TGM1	cg14587868
RHBDD3	cg14588638
ADARB2	cg14590817
MED24	cg14592065
PCDHB13	cg14592099
CABP1	cg14592406
SNTA1	cg14594876
B3GNTL1	cg14596431
GNAS	cg14597908
OR1N1	cg14598387
GPC4	cg14600040
MYOZ3	cg14600885
PLXDC1	cg14601284
SCLY	cg14601560
FBXO8	cg14602164
CASP8AP2	cg14602578
TMEM39A	cg14602658
BTBD3	cg14603345
TRIM8	cg14603406
FGF20	cg14605021
EFNA4	cg14605134
C9	cg14606768
C10orf125	cg14607011
LBR	cg14607642
SRP9	cg14607813
PRRG4	cg14609458
CLN6	cg14610746
LCN6	cg14611112
SIX6	cg14611174
BNC2	cg14613546
CYP26A1	cg14613832
ATG10	cg14613972
MKX	cg14614211
TMEM215	cg14614901
BSND	cg14615807
NDUFA1	cg14616651
H2AFY2	cg14617642
E2F1	cg14618681
OR8B8	cg14620221
APPBP2	cg14623313
BAIAP2	cg14623518
CCAR1	cg14623805
UBE2A	cg14625604
EIF3K	cg14631703
SHISA5	cg14633527
HSD17B3	cg14633704
BAZ2A	cg14634319
REV3L	cg14634336
RBM5	cg14634738
RHEBL1	cg14636377
BRI3	cg14640481
GYS1	cg14640682
PAMR1	cg14642338
RBMX	cg14642832
ATP1B3	cg14643520
TMC1	cg14643978
RANBP9	cg14645085
HINT1	cg14645481
RUNX3	cg14645650
DKFZP686I15217	cg14645972
SLC26A4	cg14646244
C10orf12	cg14647515
TP53TG1	cg14651992
HIST1H1A	cg14652095
FERMT3	cg14654385
TMEM155	cg14654731
ZNF597	cg14654875
FGF10	cg14654926
SARNP	cg14657159
ADAT3	cg14658285
RBPMS	cg14658362
ZNF434	cg14658900
ASTN1	cg14659404
RETNLB	cg14659547
CPB2	cg14662172
KIF1A	cg14662379
NPFF	cg14662756
CTNNB1	cg14663065
C6orf48	cg14663792
TCF7L2	cg14665389
BAK1	cg14666892
TMEM2	cg14667033
VWA1	cg14667273
STX4	cg14671453
YES1	cg14671488
C2orf28	cg14672622
TNNI2	cg14672680
ACSF2	cg14672994
PLAC1	cg14674582
AKIRIN1	cg14676817
L3MBTL2	cg14679202
LIPE	cg14679230
GLS2	cg14679587
PITX3	cg14681055
LOC153684	cg14681629
ARHGEF10	cg14681767
MMAB	cg14683036
GSTZ1	cg14685339
RNF145	cg14686321
FN3KRP	cg14688272
PAK3	cg14688956
ACVR2A	cg14689355
DYNC1H1	cg14693893
CYP19A1	cg14694011
TRIM26	cg14694232
HTT	cg14694952
CDK15	cg14695751
MC1R	cg14696348
TM6SF1	cg14696396
LCE1A	cg14696820
FCER1A	cg14696870
KLRAQ1	cg14698961
SCAP	cg14700577
NOTCH4	cg14700707
ADAMTS6	cg14700821
SLC4A8	cg14701410
C1orf111	cg14701962
C7orf42	cg14702264
CSRP3	cg14704941
P4HA1	cg14705927
LRGUK	cg14706178
EPB49	cg14706739
TSTD2	cg14707431
PAK3	cg14708847
HK3	cg14709481
TCF25	cg14709524
PRR14	cg14710524
NARFL	cg14711016
SKP2	cg14711201
TMEM186	cg14711709
BRPF1	cg14712964
B3GALTL	cg14714578
SLITRK3	cg14717170
RBBP5	cg14717946
PGD	cg14718680
RBBP7	cg14719055
FUT1	cg14719352
FMO2	cg14721213
C5orf20	cg14722162
ZMYM5	cg14723014
PITPNM3	cg14723032
C14orf104	cg14723799
PPEF2	cg14724265
KCNJ11	cg14724364
GRM3	cg14724613
LSM1	cg14726525
CR1	cg14726637
TSSK2	cg14727512
BIRC2	cg14727952
RAD21	cg14729071
KPNA2	cg14732136
BRDT	cg14732540
HMOX1	cg14733672
KCNB1	cg14736210
MYOZ2	cg14736911
RANBP3	cg14737613
ITGA3	cg14737977
ERP27	cg14738823
SIGLEC5	cg14740251
ZNHIT3	cg14741666
SCGB2A2	cg14741922
HIST3H2A	cg14743462
CENPI	cg14743649
STAC3	cg14747072
POLR3K	cg14747225
TACO1	cg14750190
SMAD7	cg14751914
ALX4	cg14753432
CCRL2	cg14754581
TIRAP	cg14755009
CDKL5	cg14755341
SLC25A37	cg14755852
HYAL1	cg14757296
DDX49	cg14757492
DHX30	cg14758413
CASP5	cg14758526
EFCAB4B	cg14759043
RPUSD2	cg14760714
CPA1	cg14761227
MRC2	cg14764661
CDC14A	cg14766198
CCDC120	cg14766682
PSAP	cg14767877
PCYT1A	cg14769265
KIAA0319L	cg14772955
TSEN15	cg14773259
GMIP	cg14773282
MAGEB3	cg14774175
FOLH1	cg14775560
MELK	cg14776416
HIST1H2BH	cg14776962
EXOC5	cg14777972
POLR3F	cg14780914
GSG2	cg14781919
TMEM102	cg14782678
HCFC1	cg14784348
BEND7	cg14784653
CDC25C	cg14784788
ASNS	cg14785449
SCARF2	cg14785479
SFRS12	cg14787704
FAM84A	cg14789259
BPIL2	cg14789590
OS9	cg14789804
RBX1	cg14789928
CCDC101	cg14791831
PLA2G4E	cg14792155
CDH16	cg14792480
SMARCD3	cg14795305
ACADL	cg14795968
AP4M1	cg14796007
PPP4R1	cg14797438
MNS1	cg14797887
STRN4	cg14799446
ARPC4	cg14800883
SRP68	cg14801726
TUBA1A	cg14802310
ADAMTS13	cg14802951
ELK2P1	cg14804557
AR	cg14807303
SREBF1	cg14808739
FOXQ1	cg14809191
DGKH	cg14812492
LDHAL6A	cg14813083
CDC14A	cg14813406
FAM58A	cg14815778
OBFC2B	cg14816013
PRPSAP1	cg14816748
TTPA	cg14817143
HIF1AN	cg14817542
DUSP16	cg14817848
SH3TC2	cg14818279
SNRNP25	cg14820573
ZNF767	cg14820798
SEPHS2	cg14821083
SLBP	cg14822966
BCAS4	cg14823109
POU3F2	cg14823162
SEMA3B	cg14824983
ADRB1	cg14826456
SPRR2D	cg14826683
RNF40	cg14828965
B4GALT1	cg14829378
E2F5	cg14830952
CDYL	cg14831798
CDK5R2	cg14831838
SRBD1	cg14832358
GPR75	cg14832904
BAX	cg14833160
HLA-DMA	cg14833385
MNAT1	cg14834436
THAP7	cg14835962
HRH1	cg14837082
CHST14	cg14837165
RAD51C	cg14837411
SRD5A3	cg14838256
RPS6KA2	cg14839257
SDHD	cg14839898
SRF	cg14839932
ZFP36L2	cg14840416
SLC9A7	cg14841098
ATP1A1	cg14841875
VPREB1	cg14844130
ADPRHL1	cg14845091
AXIN2	cg14846293
TMEM85	cg14847483
GPR135	cg14847688
PEG3	cg14849423
TMBIM1	cg14849559
L1TD1	cg14850026
MPST	cg14850181
CYP4F22	cg14851685
LSM5	cg14853515
LAMP2	cg14854487
ZNF133	cg14858551
CLDN1	cg14859074
PTPRE	cg14859417
GRM6	cg14859460
SF3A1	cg14859749
GCLM	cg14860494
MMD	cg14861570
SUSD1	cg14862827
GOT2	cg14863484
AANAT	cg14864603
PAIP1	cg14865516
TRIB2	cg14865868
TINAGL1	cg14869028
LGALS3BP	cg14870271
C3orf64	cg14870461
NTSR1	cg14871138
DSG3	cg14871544
GTF2E2	cg14871856
IKBIP	cg14872956
TARS	cg14873135
HSD17B4	cg14874121
NLRP7	cg14876043
DTWD1	cg14879013
MAP1LC3A	cg14880655
DNAH5	cg14880800
OTOP1	cg14882700
ASCL1	cg14883392
PPP1R14C	cg14884741
IFITM3	cg14885742
TNFRSF18	cg14886269
WASF2	cg14887509
RAB32	cg14889768
SNX12	cg14892037
DCTD	cg14892066
AXL	cg14892768
CARD14	cg14893129
PM20D1	cg14893161
PCDH17	cg14893163
LAMA3	cg14894144
CATSPER1	cg14894216
RASSF7	cg14896003
CRHR2	cg14896516
PC	cg14897096
C20orf117	cg14898639
STK31	cg14898779
SHROOM3	cg14898892
CKAP2L	cg14899547
GATA4	cg14900471
MGAT4A	cg14902389
TARBP2	cg14903309
NELL2	cg14904464
MAML1	cg14908548
TGFBR2	cg14910241
SEMA3B	cg14911395
MED23	cg14911472
LYZL2	cg14912034
C14orf162	cg14912575
KLRG1	cg14913610
C7orf38	cg14913925
ZPBP2	cg14914852
CCND2	cg14914982
WDR3	cg14915165
PTPN1	cg14915263
NANOS1	cg14916079
HIC2	cg14916200
RBM4	cg14916213
CCL23	cg14916288
GNA11	cg14917512
KCNAB3	cg14918082
RAD23B	cg14919562
GALNT8	cg14920334
PDLIM7	cg14920426
NAV1	cg14920846
EPB41L5	cg14923435
CHST14	cg14924091
TACC2	cg14924278
C1orf35	cg14925024
KIF18A	cg14927277
SF3B14	cg14930396
SLC12A1	cg14930674
NLRP4	cg14930706
ZNF672	cg14931645
SLC4A5	cg14932645
YAF2	cg14932684
CENPA	cg14934766
GPSM1	cg14934821
NPAS3	cg14939652
TKT	cg14939691
IQCF2	cg14940420
GPR119	cg14942312
RAB15	cg14944269
PDYN	cg14944362
ZNF273	cg14946299
BRP44L	cg14947494
KCNK16	cg14948436
MPV17	cg14948822
KCTD10	cg14949649
LAMA1	cg14950072
HMOX2	cg14951292
CCNYL1	cg14951734
CSRP2	cg14957086
NKX6-3	cg14958018
NEUROG1	cg14958635
GPR153	cg14958889
ZC3H7A	cg14959707
DEF6	cg14960043
SPAG4	cg14961385
MCM3	cg14961550
TXNDC9	cg14962548
TRAPPC2	cg14962776
GPR3	cg14963371
NFS1	cg14963897
PEX19	cg14964658
ZNF622	cg14966252
IFITM1	cg14967066
PANK1	cg14967972
ACBD3	cg14971781
EIF4E	cg14972143
CAPN2	cg14972271
MFSD10	cg14973995
FBLN5	cg14974772
BHLHA15	cg14975238
NEU1	cg14976276
HNRNPA1	cg14981132
ABCG1	cg14982472
ACYP1	cg14984307
CYCS	cg14984920
WBP5	cg14986136
YIPF6	cg14986420
STRN	cg14987922
CDKL2	cg14988503
ASPHD1	cg14989191
ZNF221	cg14990333
HOXD9	cg14991487
SNTB1	cg14992108
C1orf91	cg14992253
CETN3	cg14993293
SUPT4H1	cg14996805
ETS1	cg14998713
GCK	cg15001372
AXIN1	cg15001381
SLC37A3	cg15002187
CENPQ	cg15002204
NOG	cg15002214
CCDC125	cg15003158
SURF6	cg15003434
CCL3L1	cg15005385
NFKBIZ	cg15006396
GJA4	cg15006973
ZNF673	cg15008991
AP3B1	cg15009698
TNFSF12	cg15009813
MRPL54	cg15010067
NDUFC1	cg15010390
LYL1	cg15013019
MAOA	cg15014034
LYPD3	cg15014458
SLC47A1	cg15014549
TRIM62	cg15016234
BRS3	cg15016628
SCO2	cg15018760
IFIT1	cg15019617
APC	cg15020645
PIK3R1	cg15021292
DDIT3	cg15021531
MYO9A	cg15025769
TXNDC3	cg15028436
PEX14	cg15031780
CYFIP1	cg15032239
ADAMTS19	cg15034135
C1orf83	cg15034763
PAN2	cg15035273
TEP1	cg15035713
ZNF366	cg15037004
CDK2AP2	cg15039399
ZBTB40	cg15041659
TMEM74	cg15042080
UBE2D4	cg15042385
DCTN5	cg15042806
CTPS	cg15043057
DNMT1	cg15043801
RASSF1	cg15043975
WDR52	cg15044041
SWAP70	cg15044073
C6orf155	cg15045441
CD37	cg15046675
CEBPG	cg15046693
C14orf156	cg15046735
POLR2C	cg15047833
GRHL3	cg15050111
PBX2P1	cg15051063
LPIN2	cg15052335
SLC24A4	cg15052901
RIPK2	cg15054260
SH2D3A	cg15055101
NUP133	cg15056107
TSPYL1	cg15056247
NECAB3	cg15056412
SIRPA	cg15057581
MCM2	cg15057726
DNAJC17	cg15059511
ZNF236	cg15059932
SACM1L	cg15060177
LRFN3	cg15060813
CABIN1	cg15061008
ZNF610	cg15062535
ETV6	cg15062795
GOLGA4	cg15065896
FGF11	cg15068733
WDR24	cg15070798
MTMR6	cg15071391
TMEFF1	cg15075170
MFRP	cg15075718
PIK3R3	cg15076218
SLC9A1	cg15076659
IL1RL2	cg15077070
EFTUD2	cg15077637
CCDC130	cg15078027
PARP2	cg15078479
CCDC102B	cg15081561
H2AFB3	cg15082782
PLEKHO2	cg15083227
AKAP2	cg15083233
LSM4	cg15085805
LRRC4	cg15087147
TSLP	cg15089387
THAP10	cg15089487
POLE4	cg15091337
IL31RA	cg15091410
RAP1B	cg15092544
OBP2A	cg15092802
POFUT2	cg15094912
IL17RE	cg15095327
KLK4	cg15096123
MYO1B	cg15096140
PPA1	cg15097876
ZNF330	cg15098690
BAT5	cg15100639
MEG3	cg15101633
CCDC117	cg15103426
UAP1	cg15103675
PEX26	cg15104484
C11orf67	cg15105081
CLDN1	cg15105660
DUOXA1	cg15105703
SOX2	cg15105987
WT1	cg15107670
PLA2G4C	cg15109207
SUFU	cg15109571
FGFBP3	cg15111734
RHO	cg15113803
SIRT7	cg15118204
AHSA2	cg15118503
C16orf67	cg15119375
C1orf54	cg15120247
TRH	cg15120497
RASAL1	cg15120925
PLCD1	cg15120942
IGL@	cg15121304
SOCS2	cg15125424
HSPB6	cg15125472
RAB11A	cg15125634
ARAP2	cg15127324
HSPA12B	cg15127733
MRPL42	cg15127806
HHLA3	cg15128849
SPEF2	cg15128898
CCL4L2	cg15129294
C7orf68	cg15133363
TTN	cg15133917
MAPK12	cg15134628
MT1E	cg15134649
FBXW5	cg15139737
LOC388387	cg15140807
LYPD4	cg15142488
FBLN1	cg15143643
SH3BP4	cg15144793
GALNT11	cg15146720
EPHA2	cg15146752
FKBP11	cg15147435
MIXL1	cg15147516
ITGB1	cg15147545
SULT2B1	cg15149098
NUPR1	cg15149645
C22orf34	cg15149938
KATNB1	cg15153383
CPA1	cg15154229
RASGRF1	cg15156078
EPHX4	cg15156367
SEPN1	cg15156836
DLGAP1	cg15156844
CNNM3	cg15157837
PF4	cg15158783
DLG1	cg15160312
GNAS	cg15160445
PPPDE1	cg15160742
ECSIT	cg15161055
ADI1	cg15161785
MEST	cg15164103
VSTM2A	cg15164958
GRAMD3	cg15165084
LCTL	cg15166050
CD164L2	cg15166089
XRCC1	cg15167433
PRPH2	cg15169162
TMEM55A	cg15170424
LUC7L3	cg15170903
CASP3	cg15171237
UBE2T	cg15173196
CDH12	cg15175266
C22orf28	cg15175577
UNC13D	cg15177359
DAND5	cg15177917
GSTA5	cg15178040
PCDH20	cg15182360
KCNA4	cg15183083
LSR	cg15185001
AIG1	cg15185286
PADI2	cg15185794
PGM3	cg15185804
C9orf24	cg15186584
UBR7	cg15186869
PDZK1IP1	cg15187606
PRKAB2	cg15188491
CDC45L	cg15188688
SALL3	cg15191648
LPAR1	cg15195276
GLIS2	cg15195353
CX3CL1	cg15195412
DIS3L	cg15198335
KCND1	cg15200096
CYP2C8	cg15201291
COG3	cg15201599
SMPD3	cg15201635
PTGER3	cg15201877
IL2RG	cg15201909
NALCN	cg15202954
ZNF331	cg15205507
WRAP53	cg15206330
SPG7	cg15206445
CAB39L	cg15207619
FLJ45832	cg15207953
RABGAP1	cg15209169
CST9L	cg15210427
SCCPDH	cg15210596
DTNBP1	cg15210999
OSBPL1A	cg15211655
WBP5	cg15211677
SFXN2	cg15212440
SF3B3	cg15213605
MRPL12	cg15214092
PGM2L1	cg15214137
C17orf61	cg15215114
PPARGC1B	cg15219393
HCFC1	cg15222604
FER	cg15223781
SAC3D1	cg15225105
LZIC	cg15226751
CRYAB	cg15227610
C10orf26	cg15227982
PLA2G4E	cg15228639
UBAC1	cg15229026
EFNA5	cg15230273
UTP14A	cg15231886
SETMAR	cg15232450
IL1R1	cg15233681
LIX1	cg15234096
UCHL5	cg15235185
ACTR2	cg15235832
DLX1	cg15236866
TRIM65	cg15238200
TRIM31	cg15238224
SMOC1	cg15239123
TRAP1	cg15239579
CBR4	cg15239703
ZNF12	cg15240064
TLR7	cg15241084
CNOT6	cg15241708
CTSL1	cg15242570
NRBP1	cg15243024
C14orf126	cg15247031
PYCARD	cg15247144
CCIN	cg15248035
USP37	cg15248979
ATP5O	cg15249164
C1orf106	cg15250507
SCTR	cg15250797
CHPF	cg15253243
SPR	cg15253672
BCKDHB	cg15256539
MRPL46	cg15257765
ARHGAP25	cg15258980
DSG2	cg15259973
AP3S1	cg15260250
LTF	cg15261665
COL4A2	cg15262516
TIMM17A	cg15262928
UBE2D4	cg15262984
NIPAL2	cg15264255
ZNF169	cg15264273
LRRC23	cg15264303
C16orf61	cg15264808
NUP155	cg15269294
PRSS35	cg15269863
H19	cg15269875
CARS2	cg15270851
TGFBR2	cg15270950
RPL29	cg15271594
RUSC2	cg15271616
KIAA0319L	cg15272684
CCDC113	cg15272690
SLC25A17	cg15275890
SDS	cg15277108
TACR2	cg15278682
ZFAND2B	cg15278948
TMEM130	cg15279364
RBM34	cg15280964
SLC6A11	cg15284635
LRRC1	cg15286372
ACBD5	cg15286905
PPP1R9A	cg15287183
SUB1	cg15288179
TRDMT1	cg15293750
PPM1G	cg15296858
TMEM163	cg15297650
ACAT2	cg15298323
LOC81691	cg15298545
NBAS	cg15298594
TEAD2	cg15299463
NHEDC2	cg15299721
SIP1	cg15300989
ATP6V0D1	cg15301525
STRN3	cg15301694
SCRT1	cg15301700
KAZALD1	cg15302379
PPME1	cg15302567
RFPL1	cg15303841
TMEM9	cg15304928
NSUN4	cg15305343
EVC2	cg15305511
DOK7	cg15307169
GPR176	cg15307268
C17orf85	cg15307449
ARSG	cg15308737
CHP2	cg15309006
CYCS	cg15309066
C1orf83	cg15309223
BHLHB9	cg15309236
VRK2	cg15309264
PELI1	cg15309578
CLDN14	cg15310162
C20orf85	cg15310873
PQLC2	cg15311933
FAM84B	cg15312298
KRTAP4-4	cg15312323
ZMYM6	cg15315630
CRELD2	cg15316289
CEACAM5	cg15316334
H19	cg15317267
RFXAP	cg15318532
DCTN6	cg15319076
TMEM51	cg15319451
HES6	cg15319457
UBD	cg15320474
AGPAT3	cg15321195
HNRNPF	cg15321211
ALDH3B1	cg15322932
CYP19A1	cg15329467
SSX7	cg15329483
PTCH2	cg15329642
PLD1	cg15329866
SH3BGRL2	cg15331039
DNM2	cg15334028
ITGAM	cg15337006
FOS	cg15337055
FGF3	cg15337897
TFEC	cg15339605
DNASE2	cg15341340
C1orf211	cg15341760
HNRNPH3	cg15342384
GALR1	cg15343119
ICOS	cg15344028
GJA3	cg15344726
RAB27A	cg15345126
ACAA1	cg15348640
SKIL	cg15348799
CROT	cg15350036
FAM70B	cg15350194
C2orf44	cg15350455
CD302	cg15352315
PLD4	cg15352829
RBM42	cg15357518
OGG1	cg15357639
PRG2	cg15357945
FIGNL1	cg15359413
GLRX2	cg15361231
PCDHGC4	cg15361590
GPR77	cg15361750
ROR1	cg15364303
MFSD4	cg15364537
CIDEB	cg15364618
KLHDC1	cg15365950
TMEM63A	cg15368822
INTS3	cg15371509
C3orf26	cg15372098
MEG3	cg15373285
DACH2	cg15373633
CD300LF	cg15374234
SPINT2	cg15375239
TBX22	cg15375586
MPZL2	cg15376097
ZEB2	cg15377518
ACTN4	cg15377649
TSPYL4	cg15378655
B4GALT2	cg15379237
RAB36	cg15379633
CSGALNACT1	cg15379858
CGGBP1	cg15379887
NR1H4	cg15381313
PTPRK	cg15381769
ZFP82	cg15383087
DUSP22	cg15383120
CTTN	cg15383392
ATP5S	cg15383574
ARHGAP1	cg15384392
SETMAR	cg15384599
PRPF3	cg15384717
THRB	cg15385623
CLIC3	cg15387123
CCDC13	cg15389153
DNM2	cg15392792
TMEM111	cg15394409
